user	instance_id	displayed_text	I have read and understood the instructions.:::Yes	I want to participate in this research and continue with the study.:::Yes	Does the explanation justify the answer?:::No	Does the explanation justify the answer?:::Yes	Does the explanation justify the answer?:::Weakly Yes	Does the explanation justify the answer?:::Weakly No	reason:::Contain hallucinated content (not present in the premise)	reason:::None (only if the previous answer is Yes)	reason:::Too trivial (only repeating one of the sentences)	reason:::Insufficient justification	reason:::Does not make sense (nonsensical)	reason:::Irrelevant to the task
61115e026711eecf59e0e7ee	13	"<strong>Hypothesis:</strong> prince william has said she is ``incredibly important''to be the queen's 90th birthday, as he celebrates her 90th birthday.<br> <hr size=""2""><strong>Premise:</strong> He was speaking in a BBC interview in which he paid tribute to the Queen on the eve of her 90th birthday. She had been a ""guiding example"" of what a good monarch should be, he said. Meanwhile, a picture of the Queen, the Prince of Wales, Prince William and Prince George, for stamps to mark the monarch's birthday, has been released. The Queen, accompanied by the Duke of Edinburgh, met staff and viewed an exhibition at Windsor's Royal Mail delivery office in the first of a series of events to mark her birthday on Thursday. Text and video coverage of the day's events 'Super fans' turn out to glimpse Queen in Windsor In pictures: The Queen at 90 in 90 images BBC - iWonder - Queen Elizabeth II- Britainâ€™s longest reigning monarch Full coverage: Queen at 90 Her visit marked the 500th anniversary of the postal service and she was welcomed with singing from the Royal Mail choir. The royals then headed to Alexandra Gardens in the town for a ceremony to officially open a new bandstand and met pupils from the six schools involved in its decoration. The children also sang Happy Birthday. Prime Minister David Cameron and Labour leader Jeremy Corbyn were among the political leaders who said they were looking forward to wishing the Queen a happy birthday, at Prime Minister's Questions. Mr Cameron said Thursday was an ""important landmark"", adding the monarch had served the nation with ""dignity"". In an interview with BBC royal correspondent Nicholas Witchell, Prince William said: ""The Queen's duty and her service, her tolerance, her commitment to others - I think that's all been incredibly important to me and it's been a real guiding example of just what a good monarch could be."" The prince's own commitment to royal duty has been questioned in recent months, with headlines in some newspapers referring to him as ""work-shy William"". He said he did not ignore such criticisms but did not take them completely to heart. ""I take duty very seriously. I take my responsibilities very seriously. But it's about finding your own way at the right time and if you're not careful duty can sort of weigh you down an awful lot at a very early age and I think you've got to develop into the duty role,"" he said. He said both his father and grandmother fully supported the fact that he was not yet fully engaged with royal duties, but when the time came to accept more responsibility he would do so. 'I don't lie awake waiting to be king'- full Prince William interview BBC deputy royal correspondent Sarah Campbell The recent headlines about William being a ""work shy"" prince signalled a change in the relationship between the prince and a press pack who, up until now, have rarely criticised him. In the BBC's interview, it was interesting to see his response. He accepts that he will be criticised ""but it's not something I take completely to heart"". An indication that negative headlines are likely to be par for the course in his role as a future heir but won't necessarily influence his decisions. It was clear that his priority remains trying to live as normal a life as possible for as long as possible, both for the sake of his wife and children but also himself. There was also a rare insight into what kind of monarch he plans to be. When asked about the different approach to public life taken by his father as opposed to the Queen his response was that the latter was ""the best role model I could have in front of me"". Full details of Queen's birthday celebrations Ten stamps have been released to celebrate the Queen's birthday, including a stamp sheet featuring four generations of the Royal Family. The picture of the Queen, Prince Charles, Prince William and Prince George was taken at Buckingham Palace last year. Six further stamps have been released for the head of state's 90th birthday, three focusing on the Queen's family life and three honouring her official role. On her actual birthday, on Thursday, the Queen and Prince Philip will walk around Windsor and unveil a plaque marking The Queen's Walkway, a 6.3km self-guided walking trail connecting 63 points of significance. It was designed to recognise the moment the monarch broke the record on 9 September 2015 held by her great-great-grandmother Queen Victoria by being on the throne for 63 years and seven months. In the evening, she will light a beacon setting in train a series of more than 900 beacons across the UK and around the world to mark the milestone birthday. On Friday, US President Barack Obama and First Lady Michelle Obama will join the Queen for lunch at Windsor Castle. Britain's longest-serving monarch celebrates two birthdays each year, her actual birthday on 21 April and her official birthday on a Saturday in June. Republic said the Queen's birthday ""does not warrant this kind of coverage"" and that the BBC had a ""duty to report, not to celebrate the royals"". Graham Smith, the republican pressure group's CEO, added that the BBC had ""failed completely"" to report the birthday in a way that was ""fair, balanced and proportionate"".<br> <hr size=""2""><strong>Relationship:</strong> entailment <br> <hr size=""2""><strong>Explanation:</strong>  the prince is paying tribute to the queen on the eve of her 90th birthday. he said she has been a ""guiding example"" of what a good monarch should be. the queen will walk around Windsor on her actual birthday on Thursday."					2				4			
61115e026711eecf59e0e7ee	467	"<strong>Hypothesis:</strong> a man has been found stabbed to death at his home, police have said.<br> <hr size=""2""><strong>Premise:</strong> The body of the man in his 70s, was found at the house in Nettleden Road, Little Gaddesden, near Berkhamsted, on Saturday afternoon. A man in his 80s was also taken to hospital, a police spokeswoman said. Detectives want to question 55-year-old Ian John McLoughlin, also known as Ian John Baker, and have warned people not to approach him. Det Ch Insp Martin Brunning, from the Bedfordshire, Cambridgeshire and Hertfordshire major crime unit, said: ""The investigation is still in its early stages. ""However, we are continuing to treat the death as murder. We urgently want to speak to Ian McLoughlin in connection with this offence."" He is described as white, about 6ft (1.8m) tall, with straight, greying, collar-length hair and of average build. He is believed to have been wearing sunglasses, blue jeans or three-quarter length trousers and a dark blue, light blue and white checked short-sleeved shirt with a button-down collar. Anyone with information has been urged to contact police or Crimestoppers. Officers have been conducting additional patrols in the area to provide reassurance to residents.<br> <hr size=""2""><strong>Relationship:</strong> entailment <br> <hr size=""2""><strong>Explanation:</strong>  the body of a man in his 70s, was found at his home on Saturday afternoon. it is believed the man was stabbed to death."			4							2		
61115e026711eecf59e0e7ee	22	"<strong>Hypothesis:</strong> Guns N ' Roses is an American hard rock band .<br> <hr size=""2""><strong>Premise:</strong> Guns N ' Roses , often abbreviated as GnR , is an American hard rock band from Los Angeles formed in 1985 .<br> <hr size=""2""><strong>Relationship:</strong> entailment <br> <hr size=""2""><strong>Explanation:</strong>  the band was formed in 1985."						3						3
61115e026711eecf59e0e7ee	attention_question_testing_2	"<strong>Hypothesis:</strong>  A snowboarder is grinding down a long rail<br> <hr size=""2""><strong>Premise:</strong>  A person is doing a trick on a snowboard<br> <hr size=""2""><strong>Relationship:</strong> neutral<br> <hr size=""2""><strong>Explanation:</strong> a person doing a trick on a snowboard is not necessarily grinding down a long rail. <br>This is a attention test, please select Weakly Yes, None"					2			6				
61115e026711eecf59e0e7ee	331	"<strong>Hypothesis:</strong> Three men are looking into the distance<br> <hr size=""2""><strong>Premise:</strong> Three men are looking absent mindedly into the distance<br> <hr size=""2""><strong>Relationship:</strong> entailment <br> <hr size=""2""><strong>Explanation:</strong>  looking absent mindedly is a way of looking."				1				6				
61115e026711eecf59e0e7ee	474	"<strong>Hypothesis:</strong> The Broncos wanted to improve from the 2017 season where they were 5-11 .<br> <hr size=""2""><strong>Premise:</strong> On March 14 , 2018 , Keenum signed a two-year , $ 36 million contract with the Denver Broncos .<br> <hr size=""2""><strong>Relationship:</strong> neutral <br> <hr size=""2""><strong>Explanation:</strong>  just because keenum signed a two-year, $ 36 million contract with the denver broncos does not mean they wanted to improve from the 2017 season where they were 5-11."					2					2		
61115e026711eecf59e0e7ee	52	"<strong>Hypothesis:</strong> a public inquiry into the future of land at blaenau gwent's blaenau gwent plant has heard the plan will not<br> <hr size=""2""><strong>Premise:</strong> The eight-day hearing in Ebbw Vale is examining the request to take over 250 hectares (600 acres) of common land. Backers, including Blaenau Gwent council, have offered around 320 hectares (800 acres) replacement land. The inquiry has heard conflicting accounts from experts over claims the circuit would damage habitats and plant life by building on the common land. Natural Resources Wales said it was ""difficult to conclude"" that the replacement land was of equal value, but it was not opposing the development overall. But an ecology report presented by the developers said there would be a ""net gain"" in biodiversity because the plans included work to enhance other habitats nearby - which the Gwent wildlife trust argued against. The Planning Inspectorate for Wales will make a recommendation after the inquiry in Ebbw vale, before Welsh government ministers have the final say on whether the plans can go ahead.<br> <hr size=""2""><strong>Relationship:</strong> contradiction<br> <hr size=""2""><strong>Explanation:</strong>  the plan will not take over 250 hectares (600 acres) of common land at blaenau gwent's blaenau gwent plant."					2						1	
61115e026711eecf59e0e7ee	473	"<strong>Hypothesis:</strong> A girl is communicating with sign language<br> <hr size=""2""><strong>Premise:</strong> A girl is using sign language<br> <hr size=""2""><strong>Relationship:</strong> entailment <br> <hr size=""2""><strong>Explanation:</strong>  a girl is using sign language."				1				6				
61115e026711eecf59e0e7ee	61	"<strong>Hypothesis:</strong> Marcell Dareus plays for the Jacksonville Jaguars .<br> <hr size=""2""><strong>Premise:</strong> Marcell Dareus ( born March 13 , 1990 ) is an American football defensive tackle for the Jacksonville Jaguars of the National Football League ( NFL ) .<br> <hr size=""2""><strong>Relationship:</strong> entailment <br> <hr size=""2""><strong>Explanation:</strong>  if he plays for the jaguars, he is an american football defensive tackle."					2						1	
5fc1fe3d0e7f99235244a2e7	Explanation-Evaluation-consent.html	consent	I have read and understood the instructions.:::Yes	I want to participate in this research and continue with the study.:::Yes										
5fc1fe3d0e7f99235244a2e7	attention_question_testing_1	"<strong>Hypothesis:</strong>  A snowboarder is grinding down a long rail<br> <hr size=""2""><strong>Premise:</strong>  A person is doing a trick on a snowboard<br> <hr size=""2""><strong>Relationship:</strong> neutral<br> <hr size=""2""><strong>Explanation:</strong> a person doing a trick on a snowboard is not necessarily grinding down a long rail. <br>This is a attention test, please select Weakly Yes, None"					2			6				
5fc1fe3d0e7f99235244a2e7	363	"<strong>Hypothesis:</strong> Ben White plays for Newport County .<br> <hr size=""2""><strong>Premise:</strong> Benjamin William White ( born 8 November 1997 ) is an English professional footballer who plays as a centre-back for Newport County<br> <hr size=""2""><strong>Relationship:</strong> entailment <br> <hr size=""2""><strong>Explanation:</strong>  centre-back is a position of strength for Newport County."					2			6				
5fc1fe3d0e7f99235244a2e7	202	"<strong>Hypothesis:</strong> sean guthrie scored his first goal of the season as colchester united came from behind to beat colchester and move into the league two play-off places.<br> <hr size=""2""><strong>Premise:</strong> The Seasiders struck with the first real chance after 12 minutes as Nathan Delfouneso jinked past his man and delivered a pinpoint chip into the area, where Jamille Matt turned the ball home from three yards. Blackpool goalkeeper Sam Slocombe denied Matthew Briggs with a sensational save to push the ball behind after 17 minutes, but the visitors did equalise from the resulting corner as Kurtis Guthrie prodded in from close range after a goalmouth scramble. Somehow, Colchester failed to re-take the lead on the stroke of half-time as Slocombe produced a brilliant save from George Elokobi's close-range effort, before Guthrie headed against the bar from two yards. Blackpool should have clinched the win 15 minutes from time, as Tom Aldred was found unmarked from a corner, but he headed wide from eight yards. Colchester finished the game with 10 men, after substitute Sean Murray was shown a straight red for a bad tackle on Jim McAlister in injury time. Report supplied by the Press Association Match ends, Blackpool 1, Colchester United 1. Second Half ends, Blackpool 1, Colchester United 1. Foul by Jamille Matt (Blackpool). Chris Porter (Colchester United) wins a free kick in the attacking half. Attempt missed. Jamille Matt (Blackpool) header from the centre of the box is high and wide to the left. Substitution, Blackpool. Eddie Nolan replaces Jim McAlister because of an injury. Colin Daniel (Blackpool) is shown the yellow card. Sean Murray (Colchester United) is shown the red card for violent conduct. Jim McAlister (Blackpool) wins a free kick in the defensive half. Foul by Sean Murray (Colchester United). Delay in match Tom Eastman (Colchester United) because of an injury. Attempt blocked. Colin Daniel (Blackpool) right footed shot from the right side of the box is blocked. Attempt saved. Jim McAlister (Blackpool) right footed shot from outside the box is saved in the centre of the goal. Attempt saved. Colin Daniel (Blackpool) right footed shot from outside the box is saved in the centre of the goal. Corner,  Colchester United. Conceded by Clark Robertson. Foul by Jamille Matt (Blackpool). Tom Eastman (Colchester United) wins a free kick in the attacking half. Attempt missed. Colin Daniel (Blackpool) right footed shot from the left side of the box is close, but misses to the left. Substitution, Colchester United. Denny Johnstone replaces Kurtis Guthrie. Attempt blocked. Jordan Flores (Blackpool) left footed shot from outside the box is blocked. Substitution, Colchester United. Kane Vincent-Young replaces Richard Brindley. Will Aimson (Blackpool) wins a free kick in the attacking half. Foul by Kurtis Guthrie (Colchester United). Attempt saved. Tom Aldred (Blackpool) header from the centre of the box is saved in the centre of the goal. Matthew Briggs (Colchester United) is shown the yellow card for a bad foul. Jim McAlister (Blackpool) wins a free kick in the defensive half. Foul by Matthew Briggs (Colchester United). Corner,  Colchester United. Conceded by Jim McAlister. Attempt blocked. Owen Garvan (Colchester United) left footed shot from outside the box is blocked. Attempt blocked. Sean Murray (Colchester United) right footed shot from the centre of the box is blocked. Attempt missed. Tom Aldred (Blackpool) header from the centre of the box is close, but misses to the right. Corner,  Blackpool. Conceded by Frankie Kent. Attempt missed. Jim McAlister (Blackpool) header from the centre of the box misses to the left. Corner,  Colchester United. Conceded by Andy Taylor. Attempt blocked. Kurtis Guthrie (Colchester United) right footed shot from the centre of the box is blocked. Tom Eastman (Colchester United) is shown the yellow card for a bad foul. Jordan Flores (Blackpool) wins a free kick on the right wing. Foul by Tom Eastman (Colchester United). Andy Taylor (Blackpool) is shown the yellow card for a bad foul. Foul by Andy Taylor (Blackpool).<br> <hr size=""2""><strong>Relationship:</strong> contradiction<br> <hr size=""2""><strong>Explanation:</strong>  just because the seasiders struck with the first real chance after 12 minutes as nathan delfouneso jinked past his man and delivered a pinpoint chip into the area, where jamille matt turned the ball home from three yards, before kurtis guthrie prodded in from close range after a goalmouth scramble."			4								1	
